student_id,course_name,course_id,rating,completion_pct,skills_gained
STU-0031,Advanced Big Data Analytics,42,3.715575958398154,82.23465023924356,"networking, ai"
STU-0031,AI & Deep Learning,6,2.6749460290625326,83.75341641056959,"data, networking, analytics, ml"
STU-0031,Advanced AI & Deep Learning,30,4.038336852207842,89.3309859207994,"networking, cloud"
STU-0031,Agile Methodology,17,4.463459859142527,76.27243252124468,"cloud, ml"
STU-0031,Advanced Cybersecurity Analyst,27,3.4807105182378,75.20654841382657,"database, ml"
STU-0031,Advanced UI/UX Design,38,4.6415603246626125,70.31567130839095,"ml, python, cloud"
STU-0032,Natural Language Processing,20,3.697169990848855,56.77226431753542,"data, cloud"
STU-0032,Blockchain Development,7,3.5632185252754125,100.0,"python, data"
STU-0032,Software Testing,16,4.030954903423885,88.90482758156831,"web, cloud, security, database"
STU-0032,Data Engineering,15,2.927226855827841,78.83778568068122,"ai, ml"
STU-0032,Machine Learning Fundamentals,0,4.8482469968956865,100.0,"data, ai, devops, analytics"
STU-0032,Robotics Engineering,21,3.8223611641955677,91.27280617701624,"security, python"
STU-0032,Advanced Software Testing,40,3.7675425386038595,67.32005365793125,"python, analytics, devops"
STU-0033,Advanced Software Testing,40,3.427751634575957,83.41077468543797,"python, database"
STU-0033,Advanced IoT Development,46,4.668629059951478,86.46974730206342,"data, networking"
STU-0034,Advanced UI/UX Design,38,5.0,91.90105909521156,"analytics, cloud"
STU-0034,Data Science Professional,1,4.767412888774992,63.40653919935724,"ai, ml, data, analytics"
STU-0034,Advanced Software Testing,40,3.6219665312684812,71.91227026612192,"analytics, ml, security"
STU-0035,Advanced Digital Marketing,35,2.994253044955168,87.51588733076831,"data, python, database, security"
STU-0035,Computer Vision,19,3.2990479742227468,85.23068472058158,"data, ai, networking"
STU-0036,Advanced Software Testing,40,4.126340014011428,83.12536320462601,"ai, web"
STU-0036,Robotics Engineering,21,4.061395811681856,89.50711539416243,"ml, security"
STU-0036,Data Science Professional,1,3.721248811075494,78.49050786890784,"security, ai, database, python"
STU-0036,Advanced Blockchain Development,31,3.1534451319596624,87.31475689954421,"analytics, database, networking, cloud"
STU-0036,Data Engineering,15,2.934106128982114,96.82822927475951,"security, analytics, networking"
STU-0037,Agile Methodology,17,4.049655678235974,87.24897505095086,"web, networking, data"
STU-0037,Advanced Natural Language Processing,44,4.976256617629188,89.88147637804447,"cloud, security"
STU-0037,Mobile App Development,13,4.52275922887288,85.909132535124,"ml, security, data, ai"
STU-0037,Advanced Blockchain Development,31,3.544121981396125,87.2763698837311,"web, database"
STU-0037,Advanced Computer Vision,43,3.2408396484291186,100.0,"python, data, cloud"
STU-0037,Advanced Network Engineering,36,3.349039859953679,83.7544959476084,"database, networking, cloud"
STU-0037,Advanced Full Stack Development,29,3.190649435013121,89.6481592687472,"networking, web, analytics, ml"
STU-0038,Advanced Machine Learning Fundamentals,24,5.0,81.29461448881005,"networking, security, python"
STU-0038,Advanced Robotics Engineering,45,1.4787810538451365,100.0,"ai, ml, database, devops"
STU-0038,Advanced Big Data Analytics,42,4.753567084893693,76.11600203762328,"data, database"
STU-0038,Advanced Natural Language Processing,44,4.189731552176154,94.86286620227666,"data, analytics"
STU-0038,Mobile App Development,13,5.0,61.53637582433423,"analytics, ai, web, python"
STU-0038,Cloud Architecture,2,2.6650331699620207,88.20468822268707,"web, security"
STU-0038,Advanced Cloud Architecture,26,3.277633606993751,100.0,"web, networking, data, database"
STU-0039,Advanced IoT Development,46,3.9376125592126825,69.11031068323386,"web, security"
STU-0039,Advanced Computer Vision,43,3.465776162054576,99.13357227246043,"ml, data, python"
STU-0039,Quantum Computing Basics,23,4.049361441704975,78.26847663267054,"security, devops, ai, networking"
STU-0039,Advanced Business Analytics,34,3.4806785657197103,89.4977642765612,"web, ai, devops"
STU-0039,Advanced Project Management Professional,28,4.200532577104967,85.7466053077144,"ml, database, cloud, analytics"
STU-0040,Advanced Natural Language Processing,44,3.92801458068223,92.52674104251318,"devops, ai, ml"
STU-0040,Advanced Software Testing,40,4.075030305239908,84.27021472644323,"devops, data, networking"
STU-0041,Advanced Project Management Professional,28,3.6928888587474273,69.89530789830039,"database, python"
STU-0041,Advanced Network Engineering,36,3.9136446492751995,77.4867783804688,"database, web"
STU-0042,Advanced Digital Marketing,35,3.3359574069039652,88.59106750803066,"ai, networking, python, security"
STU-0042,Advanced UI/UX Design,38,4.185799162144526,66.43506366509052,"ai, networking"
STU-0042,Mobile App Development,13,3.322883825651612,100.0,"analytics, cloud"
STU-0042,Advanced Natural Language Processing,44,4.643733263015011,91.54122932690875,"cloud, database, python"
STU-0042,Digital Marketing,11,3.820310736433928,56.204902657035156,"database, security"
STU-0042,IoT Development,22,4.389833053237641,82.62074984423018,"devops, database"
STU-0043,Agile Methodology,17,4.969390506827915,87.41577217894883,"security, analytics, ml"
STU-0043,Data Science Professional,1,3.2323361162006616,66.12242633986997,"python, analytics, security, devops"
STU-0043,Advanced Data Science Professional,25,3.890040572006583,91.67553796174285,"analytics, security"
STU-0043,Advanced Computer Vision,43,4.2241530458743295,55.62337686798043,"web, cloud"
STU-0044,IoT Development,22,3.3146397641877625,88.16925538419208,"python, database, ml"
STU-0044,Computer Vision,19,5.0,80.7573018073331,"web, security, data"
STU-0044,Advanced Full Stack Development,29,4.917277513265011,91.21971977657174,"ml, web"
STU-0044,Database Administration,9,3.445564783097214,77.80760548901135,"devops, networking, web"
STU-0044,Cybersecurity Analyst,3,5.0,88.84386688064401,"database, cloud, ml"
STU-0045,Advanced Data Engineering,39,3.5338901453192326,92.37313181315965,"cloud, database"
STU-0045,Advanced DevOps Engineering,32,3.9871579617076316,79.25982343672197,"database, ml"
STU-0045,Quantum Computing Basics,23,3.7894616091821383,82.14207448504483,"networking, ai, web, ml"
STU-0045,DevOps Engineering,8,4.665413382138263,65.31671209852891,"database, analytics, security, ai"
STU-0045,Advanced Machine Learning Fundamentals,24,4.573408370087157,89.95860088938154,"analytics, python, database"
STU-0045,Advanced Business Analytics,34,2.7167853132012763,76.7021172484767,"ai, database, web, python"
STU-0046,Advanced Cybersecurity Analyst,27,3.834811734914773,93.37209271777759,"ai, database, devops"
STU-0046,Quantum Computing Basics,23,3.4961224568704727,87.66356962960056,"ml, ai, networking"
STU-0046,Advanced Data Science Professional,25,3.666824697411817,88.17818017977734,"web, networking"
STU-0046,Advanced DevOps Engineering,32,5.0,100.0,"web, data, ml, devops"
STU-0047,Data Engineering,15,3.735520200562591,72.50415914498862,"cloud, data, networking, web"
STU-0047,Machine Learning Fundamentals,0,5.0,97.212276431774,"devops, web"
STU-0047,Advanced Machine Learning Fundamentals,24,5.0,83.87883747774751,"security, networking, devops, ai"
STU-0047,Advanced DevOps Engineering,32,3.6052928164999853,80.5024270558768,"devops, ai"
STU-0047,Advanced Digital Marketing,35,4.115110075848463,83.77841828585831,"ml, python"
STU-0048,Advanced Digital Marketing,35,3.275043236089245,74.00660671409162,"data, networking, devops, web"
STU-0048,Advanced Computer Vision,43,3.379001714786063,100.0,"networking, web, ai"
STU-0048,Advanced Agile Methodology,41,5.0,82.3354494192194,"ml, security"
STU-0048,Business Analytics,10,2.557494357304936,80.4775395471869,"security, ml, analytics, networking"
STU-0048,Data Science Professional,1,5.0,97.96231320206329,"cloud, data"
STU-0048,Advanced Cloud Architecture,26,3.8784540316311555,100.0,"analytics, cloud"
STU-0049,Advanced Business Analytics,34,2.7491078831367464,97.80712843463603,"ai, analytics, cloud, web"
STU-0049,Advanced Cloud Architecture,26,3.4840302428027434,93.63008296173376,"data, web, security, ai"
STU-0049,Advanced Machine Learning Fundamentals,24,3.3768178335487877,69.15163535859621,"data, ai"
STU-0050,Data Engineering,15,4.342111750786678,96.85752040992585,"python, networking"
STU-0050,Digital Marketing,11,3.4691155732626844,100.0,"security, cloud"
STU-0050,AI & Deep Learning,6,3.409286615346374,91.3017699737796,"analytics, cloud"
STU-0050,Advanced IoT Development,46,3.558574890360198,81.01429243582812,"analytics, database, networking, ml"
STU-0050,Advanced Business Analytics,34,5.0,63.530764185429184,"ai, analytics, python, networking"
STU-0050,Advanced UI/UX Design,38,3.5259606393137877,87.55695656494856,"ai, security, ml, analytics"
STU-0050,Mobile App Development,13,3.7069415685789933,80.6152052599257,"devops, database"
STU-0051,Advanced Software Testing,40,4.385787605706122,81.79911672089277,"python, analytics, web"
STU-0051,Agile Methodology,17,3.7244330284463976,91.29414958036178,"database, analytics"
STU-0051,Advanced Natural Language Processing,44,3.132959998691524,100.0,"devops, cloud, security"
STU-0051,Machine Learning Fundamentals,0,4.15480137646762,67.72197423119839,"networking, devops, data, ai"
STU-0051,Software Testing,16,4.323284476685289,98.00485329592408,"devops, networking, ml"
STU-0051,Advanced Full Stack Development,29,3.5010703373886636,77.39092884109282,"cloud, security, networking"
STU-0052,Advanced Mobile App Development,37,5.0,82.65940349960223,"devops, ml, python, web"
STU-0052,Cloud Architecture,2,2.9643406241146275,58.947753871839616,"ai, analytics, devops"
STU-0052,Advanced Full Stack Development,29,2.78868469197787,68.59845126855382,"ai, ml"
STU-0052,Machine Learning Fundamentals,0,3.499604890918226,100.0,"data, ai, python, devops"
STU-0052,Computer Vision,19,3.9967174615303236,40.703873490230954,"web, python, ml, cloud"
STU-0053,Advanced Full Stack Development,29,4.346937937133534,84.1682895682931,"data, cloud"
STU-0053,IoT Development,22,3.2742801353691484,90.1352676854441,"web, data, security"
STU-0053,Project Management Professional,4,4.1464927710984885,90.82699622572437,"analytics, database, security, networking"
STU-0053,Full Stack Development,5,3.9477683798248666,99.06873306265983,"python, data"
STU-0054,Quantum Computing Basics,23,2.721477140785387,98.83845275272213,"web, ai, ml"
STU-0054,Database Administration,9,3.898484867670087,98.86501424487673,"networking, database, analytics, python"
STU-0055,Advanced DevOps Engineering,32,4.024088208837267,62.45167098380708,"ai, ml, devops"
STU-0055,Advanced Machine Learning Fundamentals,24,3.9569051672191256,71.43897565396,"ai, security, python, devops"
STU-0055,Advanced Data Engineering,39,2.9170897030004816,87.0344801316393,"web, data, networking, ml"
STU-0055,Advanced Robotics Engineering,45,4.169610647943427,82.44659662612385,"web, data"
STU-0056,Cybersecurity Analyst,3,2.3626095896175574,100.0,"analytics, database"
STU-0056,Project Management Professional,4,5.0,100.0,"web, python"
STU-0056,Advanced AI & Deep Learning,30,2.9270967702377466,89.3179884748422,"ai, devops"
STU-0057,Cloud Architecture,2,3.658063649433202,64.66705750635597,"ai, web, networking"
STU-0057,Mobile App Development,13,3.8209019783486307,58.97608551797407,"devops, networking, database"
STU-0057,Data Engineering,15,3.5617620803645687,67.34944728201299,"cloud, devops, database, data"
STU-0057,Software Testing,16,4.432967231210305,77.37609473657304,"cloud, devops, python, ml"
STU-0058,Agile Methodology,17,2.489916066034662,86.79400394000656,"networking, cloud"
STU-0058,Advanced AI & Deep Learning,30,4.7228722746535405,100.0,"security, web, data, ml"
STU-0058,Advanced Data Science Professional,25,5.0,94.97390743452611,"database, python, data, networking"
STU-0059,DevOps Engineering,8,2.3967315498645165,68.57340922096598,"ai, cloud, data, web"
STU-0059,Database Administration,9,2.9493500169106364,74.28630833419611,"networking, security, ai, python"
STU-0060,AI & Deep Learning,6,4.056628580746147,87.9107791540881,"security, networking"
STU-0061,Mobile App Development,13,3.4209081038723768,79.51300490809746,"web, ai"
STU-0061,Business Analytics,10,2.7203390307587743,78.77179348142093,"devops, web, ai, cloud"
STU-0061,Robotics Engineering,21,5.0,69.28266918808461,"devops, analytics, python, security"
STU-0061,Advanced Cybersecurity Analyst,27,4.457163543402724,85.68424643982316,"security, networking"
STU-0061,Machine Learning Fundamentals,0,2.593449716516857,67.64532287286562,"security, python"
STU-0061,Advanced IoT Development,46,4.426298987958858,78.53311645637352,"ai, data, devops, analytics"
STU-0062,Advanced Computer Vision,43,4.962625845001975,83.30404803959453,"ml, python, ai, database"
STU-0063,Advanced UI/UX Design,38,4.208182116135686,77.7281398546466,"data, database, ai"
STU-0063,Advanced Software Testing,40,3.797799807172654,85.31590297546539,"cloud, data, analytics, web"
STU-0063,Database Administration,9,3.2282554584076544,92.81919857520722,"data, ai, security"
STU-0063,Advanced IoT Development,46,3.902033915496408,81.6524324278987,"python, networking"
STU-0064,Advanced Project Management Professional,28,3.9883106084384097,65.11309342968629,"devops, analytics, ai, ml"
STU-0065,Advanced Computer Vision,43,5.0,66.04437559031497,"data, networking, devops"
STU-0065,Advanced UI/UX Design,38,3.605178888651786,70.8420311436573,"ai, database, cloud, data"
STU-0065,Advanced Blockchain Development,31,4.43759669097782,91.7610818506532,"cloud, web, data, devops"
STU-0065,Advanced Agile Methodology,41,4.947632166973602,100.0,"security, python"
STU-0065,Network Engineering,12,2.8004838375523775,68.38025436935638,"security, data, ai"
STU-0065,Data Science Professional,1,3.5775046157510095,79.9421779331324,"security, ml, analytics, cloud"
STU-0065,Advanced IoT Development,46,4.928171043851526,82.82385106444552,"web, devops, data"
STU-0066,Advanced Data Science Professional,25,3.6844857452376227,79.81125549100008,"networking, ai, database, web"
STU-0067,Computer Vision,19,3.730051736978255,93.22479441331748,"data, ai, devops"
STU-0067,Advanced Natural Language Processing,44,4.402145852228846,67.18801897392342,"python, analytics, networking"
STU-0067,Advanced UI/UX Design,38,3.848068795692131,90.82468008135174,"security, python, ai"
STU-0067,Advanced Cloud Architecture,26,3.322420570623141,49.14543448795843,"python, ml, database, networking"
STU-0068,Advanced Computer Vision,43,3.1325495407675423,93.751644677471,"web, security"
STU-0068,Advanced Business Analytics,34,3.382474599915976,92.60316184585842,"data, python"
STU-0068,Advanced Database Administration,33,3.603467779232477,97.92451994458219,"data, networking"
STU-0069,Network Engineering,12,4.5137997726029,89.07693527698505,"ai, networking"
STU-0069,Advanced Digital Marketing,35,3.9167140287334865,57.60931883902148,"ai, cloud, python"
STU-0069,Advanced Robotics Engineering,45,4.498902801659624,84.54395850204253,"devops, python"
STU-0069,Advanced Software Testing,40,3.7165257656104864,90.89960575007986,"ai, database, data"
STU-0069,Big Data Analytics,18,2.7029065054540937,87.49351197982183,"python, devops"
STU-0069,Advanced Network Engineering,36,3.493779854257343,69.39624599513792,"ml, cloud, data, python"
STU-0070,UI/UX Design,14,3.694264515484502,86.08418448076434,"security, ai, database, python"
STU-0070,Big Data Analytics,18,4.321076009882439,65.2140420777255,"cloud, ai"
STU-0070,Advanced Business Analytics,34,2.909895551009489,84.50964524498195,"ai, networking, data"
STU-0070,Software Testing,16,3.9784700483043998,100.0,"ml, security, data"
STU-0070,Advanced Quantum Computing Basics,47,2.5719849898672997,93.06276074530173,"python, cloud"
STU-0071,Full Stack Development,5,3.643049483318027,74.93284589855318,"python, data, cloud"
STU-0072,Advanced Data Science Professional,25,3.635817293955352,67.4026516145084,"python, web, data"
STU-0072,Advanced Database Administration,33,3.67225185000936,91.45098530762978,"devops, web"
STU-0072,Advanced Machine Learning Fundamentals,24,3.543629960192285,85.37145307143705,"database, devops, ai, web"
STU-0073,Advanced IoT Development,46,3.562312842241167,79.95030093452071,"devops, networking, cloud, ai"
STU-0074,Advanced UI/UX Design,38,4.761645280852759,93.88060355050949,"database, cloud, python, security"
STU-0074,Software Testing,16,3.22378582527157,62.09351627525696,"ai, python, cloud, networking"
STU-0074,Cloud Architecture,2,3.346791203814822,68.19724841969193,"security, web, data, networking"
STU-0074,Advanced Data Science Professional,25,2.8863374087244957,85.43390296092326,"database, web, ml"
STU-0074,Quantum Computing Basics,23,3.8354870380124853,58.81438850710522,"database, devops"
STU-0074,Advanced Cloud Architecture,26,3.240412176671354,95.62840472284967,"python, security, ml, cloud"
STU-0075,Advanced AI & Deep Learning,30,4.045922855775751,72.63081624347859,"database, networking"
STU-0075,Advanced Machine Learning Fundamentals,24,3.7980161351014714,100.0,"devops, security, cloud"
STU-0075,Advanced Digital Marketing,35,2.829660046039888,98.04326659971686,"web, python"
STU-0075,Cybersecurity Analyst,3,3.4750060409043773,75.74753684316593,"devops, web, cloud"
STU-0075,Advanced Robotics Engineering,45,2.6822781547614785,100.0,"security, analytics, ai"
STU-0076,Software Testing,16,3.5284983949615114,82.78091047138615,"analytics, web"
STU-0076,Advanced Agile Methodology,41,3.806075148302499,100.0,"analytics, ml, devops"
STU-0076,AI & Deep Learning,6,4.241508777457723,95.20345312626444,"cloud, data, security"
STU-0076,Advanced Full Stack Development,29,3.607226294630387,89.30189346316295,"data, devops"
STU-0076,Blockchain Development,7,3.3692308315019663,99.89394653943292,"ml, database"
STU-0077,Blockchain Development,7,3.4313341281625895,79.39855457475728,"web, database, security, ml"
STU-0077,Robotics Engineering,21,2.2967230533874066,98.96438928831996,"python, ai"
STU-0077,Quantum Computing Basics,23,2.4677527370578902,80.62718033623756,"ai, web"
STU-0077,Network Engineering,12,3.760636067061305,92.33625817226114,"ml, security"
STU-0077,Mobile App Development,13,5.0,100.0,"ai, ml"
STU-0078,Advanced Full Stack Development,29,3.9057491756119087,83.27924313813132,"data, analytics"
STU-0078,Database Administration,9,3.0328190051724415,98.09377520999931,"web, analytics, security"
STU-0079,Big Data Analytics,18,3.6493909319309545,100.0,"cloud, database, networking"
STU-0079,Advanced Business Analytics,34,4.571532004492963,90.43813855204658,"security, web, data"
STU-0080,Cybersecurity Analyst,3,3.833121560171285,77.90950701443697,"cloud, analytics"
STU-0080,Mobile App Development,13,2.948195075721858,82.47037197027589,"security, cloud, devops"
